UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
O43791	O95197	SPOP	RTN3	exp	1
O95197	O95197	RTN3	RTN3	exp	1
O14980	O95197	XPO1	RTN3	exp	1
O00750	O95198	PIK3C2B	KLHL2	exp	1
O00762	O95198	UBE2C	KLHL2	exp	1
O95198	O95198	KLHL2	KLHL2	exp	1
O14787	O95198	TNPO2	KLHL2	exp	1
O75165	O95198	DNAJC13	KLHL2	exp	1
O75147	O95198	OBSL1	KLHL2	exp	1
O75935	O95198	DCTN3	KLHL2	exp	1
O00267	O95219	SUPT5H	SNX4	exp	1
O95219	O95219	SNX4	SNX4	exp;pred	1
O75531	O95232	BANF1	LUC7L3	exp	1
O75147	O95232	OBSL1	LUC7L3	exp	1
O75478	O95232	TADA2A	LUC7L3	exp	1
O95232	O95232	LUC7L3	LUC7L3	exp;ortho	1
O60341	O95243	KDM1A	MBD4	exp	1
O95292	O95292	VAPB	VAPB	exp	1
O75380	O95292	NDUFS6	VAPB	exp	1
O75396	O95292	SEC22B	VAPB	exp	1
O95104	O95292	SCAF4	VAPB	exp	1
O00767	O95292	SCD	VAPB	exp	1
O00161	O95295	SNAP23	SNAPIN	exp;pred	1
O43567	O95295	RNF13	SNAPIN	exp	1
O75923	O95295	DYSF	SNAPIN	exp;ortho	1
O14656	O95295	TOR1A	SNAPIN	exp	1
O95352	O95352	ATG7	ATG7	exp;ortho	1
O60701	O95352	UGDH	ATG7	exp	1
O00410	O95379	IPO5	TNFAIP8	exp	1
O00154	O95379	ACOT7	TNFAIP8	exp	1
O14980	O95391	XPO1	SLU7	exp	1
O60341	O95391	KDM1A	SLU7	exp	1
O75147	O95400	OBSL1	CD2BP2	exp	1
O43172	O95400	PRPF4	CD2BP2	exp;pred	1
O00233	O95400	PSMD9	CD2BP2	exp	1
O75531	O95400	BANF1	CD2BP2	exp	1
O95400	O95400	CD2BP2	CD2BP2	exp	1
O95391	O95400	SLU7	CD2BP2	exp	1
O75533	O95400	SF3B1	CD2BP2	exp	1
O43719	O95400	HTATSF1	CD2BP2	exp	1
O43865	O95400	AHCYL1	CD2BP2	exp	1
O43143	O95400	DHX15	CD2BP2	exp	1
O15042	O95400	U2SURP	CD2BP2	exp	1
O94906	O95400	PRPF6	CD2BP2	exp;pred	1
O43809	O95400	NUDT21	CD2BP2	exp	1
O60684	O95400	KPNA6	CD2BP2	exp	1
O95071	O95402	UBR5	MED26	exp	1
O75478	O95402	TADA2A	MED26	exp	1
O14965	O95402	AURKA	MED26	exp	1
O95402	O95402	MED26	MED26	exp	1
O60244	O95402	MED14	MED26	exp;pred	1
O00629	O95402	KPNA4	MED26	exp	1
O75694	O95405	NUP155	ZFYVE9	exp	1
O00267	O95405	SUPT5H	ZFYVE9	exp	1
O00165	O95425	HAX1	SVIL	exp	1
O95104	O95425	SCAF4	SVIL	exp	1
O00159	O95425	MYO1C	SVIL	exp	1
O75190	O95429	DNAJB6	BAG4	exp	1
O75496	O95429	GMNN	BAG4	exp	1
O00308	O95429	WWP2	BAG4	exp	1
O75953	O95429	DNAJB5	BAG4	exp	1
O75165	O95429	DNAJC13	BAG4	exp	1
O00148	O95433	DDX39A	AHSA1	exp	1
O00571	O95433	DDX3X	AHSA1	exp	1
O15355	O95433	PPM1G	AHSA1	exp	1
O94808	O95433	GFPT2	AHSA1	exp	1
O00629	O95433	KPNA4	AHSA1	exp	1
O94874	O95433	UFL1	AHSA1	exp	1
O75821	O95433	EIF3G	AHSA1	exp	1
O43242	O95433	PSMD3	AHSA1	exp	1
O14818	O95456	PSMA7	PSMG1	exp	1
O95456	O95456	PSMG1	PSMG1	exp	1
O14949	O95470	UQCRQ	SGPL1	exp	1
O75964	O95470	ATP5L	SGPL1	exp	1
O00165	O95476	HAX1	CTDNEP1	exp	1
O14964	O95477	HGS	ABCA1	exp	1
O15269	O95477	SPTLC1	ABCA1	exp;ortho;pred	1
O14980	O95487	XPO1	SEC24B	exp	1
O43314	O95487	PPIP5K2	SEC24B	exp	1
O43889	O95562	CREB3	SFT2D2	exp	1
O00483	O95563	NDUFA4	MPC2	exp	1
O75208	O95563	COQ9	MPC2	exp	1
O75147	O95573	OBSL1	ACSL3	exp	1
O75177	O95696	SS18L1	BRD1	exp	1
O95715	O95715	CXCL14	CXCL14	exp	1
O43615	O95758	TIMM44	PTBP3	exp	1
O14787	O95758	TNPO2	PTBP3	exp	1
O75533	O95758	SF3B1	PTBP3	exp	1
A8K979	O95758	ERI2	PTBP3	exp	1
O95487	O95758	SEC24B	PTBP3	exp	1
O15258	O95758	RER1	PTBP3	exp	1
O75531	O95758	BANF1	PTBP3	exp	1
O75340	O95758	PDCD6	PTBP3	exp	1
O00410	O95758	IPO5	PTBP3	exp	1
O15498	O95758	YKT6	PTBP3	exp	1
O43251	O95758	RBFOX2	PTBP3	exp;pred	1
O75694	O95758	NUP155	PTBP3	exp	1
O60264	O95758	SMARCA5	PTBP3	exp	1
O00203	O95758	AP3B1	PTBP3	exp	1
O14980	O95758	XPO1	PTBP3	exp	1
O43172	O95777	PRPF4	LSM8	exp;pred	1
O00291	O95782	HIP1	AP2A1	exp;pred	1
O75147	O95782	OBSL1	AP2A1	exp	1
O15198	O95782	SMAD9	AP2A1	exp	1
O14641	O95782	DVL2	AP2A1	exp	1
O60341	O95782	KDM1A	AP2A1	exp	1
O14980	O95782	XPO1	AP2A1	exp	1
O15371	O95793	EIF3D	STAU1	exp	1
O00571	O95793	DDX3X	STAU1	exp;pred	1
O60506	O95793	SYNCRIP	STAU1	exp	1
O75694	O95793	NUP155	STAU1	exp	1
O75131	O95793	CPNE3	STAU1	exp	1
O95573	O95793	ACSL3	STAU1	exp	1
O95793	O95793	STAU1	STAU1	exp;pred	1
O43809	O95793	NUDT21	STAU1	exp	1
O75400	O95793	PRPF40A	STAU1	exp	1
O43159	O95793	RRP8	STAU1	exp	1
O14980	O95793	XPO1	STAU1	exp	1
O43143	O95793	DHX15	STAU1	exp;pred	1
O14617	O95793	AP3D1	STAU1	exp	1
O43242	O95793	PSMD3	STAU1	exp	1
O14735	O95793	CDIPT	STAU1	exp	1
O00410	O95793	IPO5	STAU1	exp	1
O75533	O95793	SF3B1	STAU1	exp	1
O75815	O95816	BCAR3	BAG2	exp	1
O95391	O95816	SLU7	BAG2	exp	1
O75190	O95816	DNAJB6	BAG2	exp;pred	1
O00221	O95816	NFKBIE	BAG2	exp	1
O60506	O95816	SYNCRIP	BAG2	exp	1
O95816	O95816	BAG2	BAG2	exp;ortho;pred	1
O75147	O95816	OBSL1	BAG2	exp	1
O75665	O95816	OFD1	BAG2	exp	1
O60260	O95816	PRKN	BAG2	exp	1
O95793	O95831	STAU1	AIFM1	exp	1
O60260	O95831	PRKN	AIFM1	exp;pred	1
O94905	O95831	ERLIN2	AIFM1	exp	1
O95470	O95831	SGPL1	AIFM1	exp	1
O75821	O95831	EIF3G	AIFM1	exp	1
O95831	O95831	AIFM1	AIFM1	exp;ortho;pred	1
O95379	O95835	TNFAIP8	LATS1	exp	1
O43464	O95835	HTRA2	LATS1	exp	1
O75665	O95835	OFD1	LATS1	exp	1
O95835	O95835	LATS1	LATS1	exp	1
O75439	O95900	PMPCB	TRUB2	exp	1
O43847	O95900	NRDC	TRUB2	exp	1
O95900	O95900	TRUB2	TRUB2	exp;ortho	1
O76031	O95900	CLPX	TRUB2	exp	1
O95905	O95905	ECD	ECD	exp	1
O14980	O95905	XPO1	ECD	exp	1
O95400	O95905	CD2BP2	ECD	exp;ortho	1
O75478	O95990	TADA2A	FAM107A	exp	1
O00206	O95999	TLR4	BCL10	exp;ortho;pred	1
O43353	O95999	RIPK2	BCL10	exp;pred	1
O14980	O95999	XPO1	BCL10	exp	1
O14920	O95999	IKBKB	BCL10	exp;pred	1
O43318	O95999	MAP3K7	BCL10	exp;ortho;pred	1
O95999	O95999	BCL10	BCL10	exp;ortho	1
O75380	O96000	NDUFS6	NDUFB10	exp;pred	1
O43678	O96000	NDUFA2	NDUFB10	exp;pred	1
O00483	O96000	NDUFA4	NDUFB10	exp;pred	1
O96013	O96013	PAK4	PAK4	exp;pred	1
O00267	O96013	SUPT5H	PAK4	exp	1
O14980	O96013	XPO1	PAK4	exp	1
O14980	O96018	XPO1	APBA3	exp	1
O94985	O96018	CLSTN1	APBA3	exp;pred	1
O95793	P00338	STAU1	LDHA	exp	1
O95433	P00338	AHSA1	LDHA	exp	1
O15264	P00338	MAPK13	LDHA	exp	1
P00338	P00338	LDHA	LDHA	exp;pred	1
O75147	P00338	OBSL1	LDHA	exp	1
P00367	P00367	GLUD1	GLUD1	exp;pred	1
P00374	P00374	DHFR	DHFR	exp	1
O75531	P00441	BANF1	SOD1	exp	1
P00338	P00441	LDHA	SOD1	exp	1
O15347	P00441	HMGB3	SOD1	exp	1
O43865	P00441	AHCYL1	SOD1	exp	1
O14617	P00441	AP3D1	SOD1	exp	1
P00441	P00441	SOD1	SOD1	exp;ortho;pred	1
O00154	P00441	ACOT7	SOD1	exp	1
O15371	P00441	EIF3D	SOD1	exp	1
O95816	P00540	BAG2	MOS	exp	1
O43719	P00558	HTATSF1	PGK1	exp	1
P00441	P00558	SOD1	PGK1	exp	1
P00338	P00558	LDHA	PGK1	exp;pred	1
O15264	P00558	MAPK13	PGK1	exp	1
O15379	P00558	HDAC3	PGK1	exp	1
O43524	P00558	FOXO3	PGK1	exp	1
O95400	P00568	CD2BP2	AK1	exp	1
O75928	P00813	PIAS2	ADA	exp	1
P01011	P01011	SERPINA3	SERPINA3	exp	1
O14949	P01036	UQCRQ	CST4	exp	1
P01040	P01040	CSTA	CSTA	exp	1
O60636	P01100	TSPAN2	FOS	exp	1
O43318	P01100	MAP3K7	FOS	exp	1
P01100	P01100	FOS	FOS	exp	1
O95405	P01100	ZFYVE9	FOS	exp	1
O43847	P01106	NRDC	MYC	exp	1
A2RTX5	P01106	TARSL2	MYC	exp	1
O75340	P01106	PDCD6	MYC	exp	1
O43837	P01106	IDH3B	MYC	exp	1
O43524	P01106	FOXO3	MYC	exp;ortho;pred	1
O43242	P01106	PSMD3	MYC	exp	1
O15379	P01106	HDAC3	MYC	exp;pred	1
O75306	P01106	NDUFS2	MYC	exp	1
O43143	P01106	DHX15	MYC	exp	1
O75604	P01106	USP2	MYC	exp	1
O00763	P01106	ACACB	MYC	exp	1
O14980	P01106	XPO1	MYC	exp	1
O95835	P01106	LATS1	MYC	exp	1
P01106	P01106	MYC	MYC	exp;ortho	1
O43592	P01106	XPOT	MYC	exp	1
O75592	P01106	MYCBP2	MYC	exp	1
O60271	P01106	SPAG9	MYC	exp;pred	1
O43314	P01106	PPIP5K2	MYC	exp	1
O00629	P01106	KPNA4	MYC	exp	1
O00308	P01106	WWP2	MYC	exp;pred	1
O60264	P01106	SMARCA5	MYC	exp;pred	1
O15269	P01106	SPTLC1	MYC	exp	1
B2RTY4	P01106	MYO9A	MYC	exp	1
O15105	P01106	SMAD7	MYC	exp;pred	1
O43251	P01106	RBFOX2	MYC	exp	1
O95477	P01106	ABCA1	MYC	exp	1
O00743	P01106	PPP6C	MYC	exp	1
O94985	P01106	CLSTN1	MYC	exp	1
O94829	P01106	IPO13	MYC	exp	1
O75928	P01106	PIAS2	MYC	exp;pred	1
O14818	P01106	PSMA7	MYC	exp	1
O00571	P01106	DDX3X	MYC	exp;pred	1
O60762	P01106	DPM1	MYC	exp	1
O95402	P01106	MED26	MYC	exp	1
O43823	P01106	AKAP8	MYC	exp	1
O14981	P01106	BTAF1	MYC	exp;pred	1
O00767	P01106	SCD	MYC	exp	1
O43795	P01106	MYO1B	MYC	exp	1
O15042	P01106	U2SURP	MYC	exp	1
O43318	P01106	MAP3K7	MYC	exp;pred	1
P01100	P01106	FOS	MYC	exp;pred	1
O43516	P01106	WIPF1	MYC	exp	1
O60313	P01106	OPA1	MYC	exp	1
O75478	P01106	TADA2A	MYC	exp;pred	1
O94906	P01106	PRPF6	MYC	exp;pred	1
O60341	P01106	KDM1A	MYC	exp;pred	1
O14617	P01106	AP3D1	MYC	exp	1
O60664	P01106	PLIN3	MYC	exp	1
O60645	P01106	EXOC3	MYC	exp	1
P00338	P01106	LDHA	MYC	exp	1
O75190	P01106	DNAJB6	MYC	exp	1
O95782	P01106	AP2A1	MYC	exp	1
A1L0T0	P01106	ILVBL	MYC	exp	1
O75533	P01106	SF3B1	MYC	exp	1
O00459	P01133	PIK3R2	EGF	exp;pred	1
P01133	P01133	EGF	EGF	exp	1
O43524	P01137	FOXO3	TGFB1	exp	1
O43504	P01137	LAMTOR5	TGFB1	exp	1
O95999	P01137	BCL10	TGFB1	exp;pred	1
P01137	P01137	TGFB1	TGFB1	exp;ortho	1
O14965	P01137	AURKA	TGFB1	exp	1
P01138	P01138	NGF	NGF	exp;ortho;pred	1
O14920	P01375	IKBKB	TNF	exp;pred	1
O43301	P01375	HSPA12A	TNF	exp	1
O95391	P01375	SLU7	TNF	exp	1
O60245	P01375	PCDH7	TNF	exp	1
O94874	P01375	UFL1	TNF	exp	1
O75051	P01375	PLXNA2	TNF	exp	1
O43318	P01375	MAP3K7	TNF	exp;pred	1
P01375	P01375	TNF	TNF	exp;ortho;pred	1
P01106	P01584	MYC	IL1B	exp	1
P01584	P01584	IL1B	IL1B	exp	1
O15357	P01730	INPPL1	CD4	exp	1
O15371	P01730	EIF3D	CD4	exp	1
O00571	P01730	DDX3X	CD4	exp	1
A6NKD9	P01730	CCDC85C	CD4	exp	1
P01730	P01730	CD4	CD4	exp	1
O15304	P01730	SIVA1	CD4	exp	1
O14964	P01730	HGS	CD4	exp	1
O43561	P01730	LAT	CD4	exp;pred	1
O95758	P02452	PTBP3	COL1A1	exp	1
P02452	P02452	COL1A1	COL1A1	exp	1
O43615	P02452	TIMM44	COL1A1	exp	1
O75069	P02649	TMCC2	APOE	exp;ortho	1
P02649	P02649	APOE	APOE	exp	1
O00182	P02649	LGALS9	APOE	exp	1
O14879	P02649	IFIT3	APOE	exp	1
O15194	P02686	CTDSPL	MBP	exp	1
O15264	P02686	MAPK13	MBP	exp	1
O75928	P02745	PIAS2	C1QA	exp	1
P02749	P02749	APOH	APOH	exp	1
O43678	P02751	NDUFA2	FN1	exp	1
O43809	P02751	NUDT21	FN1	exp	1
O43172	P02751	PRPF4	FN1	exp	1
P00367	P02751	GLUD1	FN1	exp	1
O14980	P02751	XPO1	FN1	exp	1
O95456	P02751	PSMG1	FN1	exp	1
P00338	P02751	LDHA	FN1	exp	1
O43175	P02751	PHGDH	FN1	exp	1
O75533	P02751	SF3B1	FN1	exp	1
P02745	P02751	C1QA	FN1	exp;pred	1
O00182	P02751	LGALS9	FN1	exp	1
O00161	P02751	SNAP23	FN1	exp	1
O75694	P02751	NUP155	FN1	exp	1
O00410	P02751	IPO5	FN1	exp	1
O00214	P02751	LGALS8	FN1	exp;pred	1
O75396	P02751	SEC22B	FN1	exp	1
O75340	P02751	PDCD6	FN1	exp	1
O14979	P02751	HNRNPDL	FN1	exp	1
O76021	P02751	RSL1D1	FN1	exp	1
O95816	P02751	BAG2	FN1	exp	1
O43684	P02751	BUB3	FN1	exp	1
O75436	P02751	VPS26A	FN1	exp	1
O15198	P02751	SMAD9	FN1	exp	1
O14579	P02751	COPE	FN1	exp	1
P02452	P02751	COL1A1	FN1	exp;pred	1
O14818	P02751	PSMA7	FN1	exp	1
P02751	P02751	FN1	FN1	exp;pred	1
P01137	P02751	TGFB1	FN1	exp;pred	1
O60506	P02751	SYNCRIP	FN1	exp	1
O95782	P02751	AP2A1	FN1	exp	1
P01106	P02751	MYC	FN1	exp	1
O15371	P02751	EIF3D	FN1	exp	1
O94905	P02751	ERLIN2	FN1	exp	1
O00267	P02751	SUPT5H	FN1	exp	1
O60841	P02751	EIF5B	FN1	exp	1
O75400	P02751	PRPF40A	FN1	exp	1
O43143	P02751	DHX15	FN1	exp	1
P00558	P02751	PGK1	FN1	exp	1
O00571	P02751	DDX3X	FN1	exp	1
O00303	P02751	EIF3F	FN1	exp	1
P01730	P02786	CD4	TFRC	exp	1
O60260	P02786	PRKN	TFRC	exp	1
O95433	P02786	AHSA1	TFRC	exp	1
P02751	P02786	FN1	TFRC	exp;pred	1
O75787	P02786	ATP6AP2	TFRC	exp	1
P02786	P02786	TFRC	TFRC	exp	1
O00716	P02786	E2F3	TFRC	exp	1
O14964	P02786	HGS	TFRC	exp	1
P02786	P02794	TFRC	FTH1	exp	1
O14965	P02794	AURKA	FTH1	exp	1
P02794	P02794	FTH1	FTH1	exp;pred	1
P01036	P02794	CST4	FTH1	exp	1
O60911	P02794	CTSV	FTH1	exp	1
O95900	P02794	TRUB2	FTH1	exp	1
O43791	P03372	SPOP	ESR1	exp	1
O60506	P03372	SYNCRIP	ESR1	exp	1
O94906	P03372	PRPF6	ESR1	exp;pred	1
O75533	P03372	SF3B1	ESR1	exp	1
O75190	P03372	DNAJB6	ESR1	exp	1
O76021	P03372	RSL1D1	ESR1	exp	1
O75528	P03372	TADA3	ESR1	exp;pred	1
O00159	P03372	MYO1C	ESR1	exp	1
O43143	P03372	DHX15	ESR1	exp	1
O43175	P03372	PHGDH	ESR1	exp	1
O43524	P03372	FOXO3	ESR1	exp;pred	1
O75396	P03372	SEC22B	ESR1	exp	1
P03372	P03372	ESR1	ESR1	exp;pred	1
O95155	P03372	UBE4B	ESR1	exp	1
O43813	P03372	LANCL1	ESR1	exp	1
O14980	P03372	XPO1	ESR1	exp	1
O15379	P03372	HDAC3	ESR1	exp;pred	1
O60341	P03372	KDM1A	ESR1	exp;pred	1
O00165	P03372	HAX1	ESR1	exp	1
O15042	P03372	U2SURP	ESR1	exp	1
O75928	P03372	PIAS2	ESR1	exp;pred	1
P02786	P03372	TFRC	ESR1	exp	1
P01100	P03372	FOS	ESR1	exp;pred	1
O95835	P03372	LATS1	ESR1	exp	1
O60244	P03372	MED14	ESR1	exp;pred	1
O95793	P03372	STAU1	ESR1	exp	1
O94885	P03372	SASH1	ESR1	exp	1
O95232	P03372	LUC7L3	ESR1	exp	1
P01106	P03372	MYC	ESR1	exp;pred	1
O00571	P03372	DDX3X	ESR1	exp;pred	1
O43823	P03372	AKAP8	ESR1	exp	1
O95425	P03372	SVIL	ESR1	exp	1
O94992	P03372	HEXIM1	ESR1	exp	1
O75925	P03372	PIAS1	ESR1	exp;pred	1
O43251	P03372	RBFOX2	ESR1	exp;pred	1
O43795	P03372	MYO1B	ESR1	exp	1
O00459	P03372	PIK3R2	ESR1	exp;pred	1
O43809	P03372	NUDT21	ESR1	exp	1
O95831	P03372	AIFM1	ESR1	exp	1
P00441	P04040	SOD1	CAT	exp	1
P00338	P04040	LDHA	CAT	exp	1
P04040	P04040	CAT	CAT	exp;ortho;pred	1
P03372	P04040	ESR1	CAT	exp	1
O75663	P04066	TIPRL	FUCA1	exp	1
P02751	P04075	FN1	ALDOA	exp	1
P00558	P04075	PGK1	ALDOA	exp	1
O95433	P04075	AHSA1	ALDOA	exp	1
O15264	P04075	MAPK13	ALDOA	exp	1
O75390	P04075	CS	ALDOA	exp;ortho	1
P00441	P04075	SOD1	ALDOA	exp	1
P00338	P04075	LDHA	ALDOA	exp	1
A7E2Y1	P04075	MYH7B	ALDOA	exp	1
P04075	P04075	ALDOA	ALDOA	exp;pred	1
O75340	P04080	PDCD6	CSTB	exp	1
O43597	P04080	SPRY2	CSTB	exp	1
O75923	P04083	DYSF	ANXA1	exp;ortho;pred	1
P02452	P04083	COL1A1	ANXA1	exp	1
P02751	P04083	FN1	ANXA1	exp	1
O75147	P04083	OBSL1	ANXA1	exp	1
P01730	P04083	CD4	ANXA1	exp	1
P00441	P04083	SOD1	ANXA1	exp	1
O43143	P04083	DHX15	ANXA1	exp	1
P02794	P04150	FTH1	NR3C1	exp	1
P00813	P04150	ADA	NR3C1	exp	1
O95425	P04150	SVIL	NR3C1	exp	1
O75928	P04150	PIAS2	NR3C1	exp;pred	1
O43813	P04150	LANCL1	NR3C1	exp	1
O75478	P04150	TADA2A	NR3C1	exp	1
O94906	P04150	PRPF6	NR3C1	exp;pred	1
O43251	P04150	RBFOX2	NR3C1	exp	1
O95905	P04150	ECD	NR3C1	exp;pred	1
P04150	P04150	NR3C1	NR3C1	exp;pred	1
O60244	P04150	MED14	NR3C1	exp;pred	1
O15511	P04150	ARPC5	NR3C1	exp	1
O43491	P04150	EPB41L2	NR3C1	exp	1
P01730	P04150	CD4	NR3C1	exp;pred	1
O14979	P04150	HNRNPDL	NR3C1	exp;pred	1
O60841	P04150	EIF5B	NR3C1	exp	1
O60341	P04150	KDM1A	NR3C1	exp	1
P04183	P04183	TK1	TK1	exp;ortho;pred	1
O75821	P04183	EIF3G	TK1	exp	1
P02751	P04183	FN1	TK1	exp	1
O75398	P04183	DEAF1	TK1	exp	1
O95147	P04201	DUSP14	MAS1	exp	1
O14981	P04201	BTAF1	MAS1	exp	1
P03372	P04264	ESR1	KRT1	exp	1
P02751	P04264	FN1	KRT1	exp	1
O00716	P04264	E2F3	KRT1	exp	1
P01040	P04264	CSTA	KRT1	exp	1
O15357	P04264	INPPL1	KRT1	exp	1
O00459	P04264	PIK3R2	KRT1	exp	1
P02452	P04275	COL1A1	VWF	exp;pred	1
P04275	P04275	VWF	VWF	exp;pred	1
O00221	P04350	NFKBIE	TUBB4A	exp;pred	1
O14980	P04350	XPO1	TUBB4A	exp;pred	1
O43353	P04350	RIPK2	TUBB4A	exp;pred	1
O43318	P04350	MAP3K7	TUBB4A	exp;pred	1
O95793	P04350	STAU1	TUBB4A	exp;pred	1
O14920	P04350	IKBKB	TUBB4A	exp;pred	1
O00165	P04350	HAX1	TUBB4A	exp;pred	1
P04424	P04424	ASL	ASL	exp;pred	1
P01375	P04632	TNF	CAPNS1	exp	1
O94782	P04632	USP1	CAPNS1	exp	1
P02751	P04632	FN1	CAPNS1	exp	1
O75190	P04637	DNAJB6	TP53	exp	1
O60841	P04637	EIF5B	TP53	exp;pred	1
O15355	P04637	PPM1G	TP53	exp;pred	1
O94992	P04637	HEXIM1	TP53	exp;pred	1
O43524	P04637	FOXO3	TP53	exp	1
P03372	P04637	ESR1	TP53	exp;pred	1
O15105	P04637	SMAD7	TP53	exp;pred	1
O43504	P04637	LAMTOR5	TP53	exp	1
P03950	P04637	ANG	TP53	exp	1
O43847	P04637	NRDC	TP53	exp	1
O60341	P04637	KDM1A	TP53	exp;pred	1
O95905	P04637	ECD	TP53	exp	1
O95155	P04637	UBE4B	TP53	exp;pred	1
O95816	P04637	BAG2	TP53	exp	1
O14980	P04637	XPO1	TP53	exp;pred	1
O14920	P04637	IKBKB	TP53	exp;pred	1
O60264	P04637	SMARCA5	TP53	exp	1
P04183	P04637	TK1	TP53	exp	1
O43837	P04637	IDH3B	TP53	exp	1
O75528	P04637	TADA3	TP53	exp;pred	1
O43715	P04637	TRIAP1	TP53	exp;pred	1
O15379	P04637	HDAC3	TP53	exp;pred	1
O75832	P04637	PSMD10	TP53	exp;pred	1
O15126	P04637	SCAMP1	TP53	exp	1
O94952	P04637	FBXO21	TP53	exp	1
O43741	P04637	PRKAB2	TP53	exp	1
O00159	P04637	MYO1C	TP53	exp	1
O15550	P04637	KDM6A	TP53	exp	1
O75925	P04637	PIAS1	TP53	exp;ortho;pred	1
O75928	P04637	PIAS2	TP53	exp;ortho;pred	1
O95071	P04637	UBR5	TP53	exp;pred	1
P04150	P04637	NR3C1	TP53	exp;pred	1
O75478	P04637	TADA2A	TP53	exp;pred	1
O15524	P04637	SOCS1	TP53	exp	1
P01137	P04637	TGFB1	TP53	exp;pred	1
O75340	P04637	PDCD6	TP53	exp;pred	1
P01106	P04637	MYC	TP53	exp;pred	1
O00571	P04637	DDX3X	TP53	exp;pred	1
P02794	P04637	FTH1	TP53	exp	1
O14965	P04637	AURKA	TP53	exp;pred	1
O75665	P04637	OFD1	TP53	exp	1
O75147	P04637	OBSL1	TP53	exp	1
O60763	P04637	USO1	TP53	exp	1
O60678	P04637	PRMT3	TP53	exp	1
P02749	P04637	APOH	TP53	exp	1
O95352	P04637	ATG7	TP53	exp	1
O15304	P04637	SIVA1	TP53	exp;pred	1
P04637	P04637	TP53	TP53	exp;ortho	1
O95758	P04637	PTBP3	TP53	exp	1
P00374	P04637	DHFR	TP53	exp	1
O00629	P04637	KPNA4	TP53	exp	1
P02786	P04637	TFRC	TP53	exp	1
O14641	P04637	DVL2	TP53	exp;pred	1
O00422	P04792	SAP18	HSPB1	exp	1
P03372	P04792	ESR1	HSPB1	exp	1
O43318	P04792	MAP3K7	HSPB1	exp;pred	1
O75400	P04792	PRPF40A	HSPB1	exp	1
P04637	P04792	TP53	HSPB1	exp;pred	1
O43847	P04792	NRDC	HSPB1	exp	1
P04792	P04792	HSPB1	HSPB1	exp;ortho;pred	1
O00273	P04792	DFFA	HSPB1	exp	1
P01375	P04792	TNF	HSPB1	exp	1
O14980	P04792	XPO1	HSPB1	exp	1
O94842	P04792	TOX4	HSPB1	exp	1
O94782	P04792	USP1	HSPB1	exp	1
P02751	P04792	FN1	HSPB1	exp;pred	1
O14920	P04792	IKBKB	HSPB1	exp;pred	1
O00267	P04792	SUPT5H	HSPB1	exp	1
O75147	P04792	OBSL1	HSPB1	exp	1
O43491	P04792	EPB41L2	HSPB1	exp	1
O75390	P04792	CS	HSPB1	exp	1
P01106	P04792	MYC	HSPB1	exp	1
P04083	P04792	ANXA1	HSPB1	exp	1
O43396	P04792	TXNL1	HSPB1	exp	1
O95758	P04792	PTBP3	HSPB1	exp	1
O60701	P04792	UGDH	HSPB1	exp	1
P02794	P04792	FTH1	HSPB1	exp	1
O00505	P04792	KPNA3	HSPB1	exp	1
P01106	P04843	MYC	RPN1	exp	1
P03372	P04843	ESR1	RPN1	exp	1
O95793	P04843	STAU1	RPN1	exp	1
O00148	P04843	DDX39A	RPN1	exp	1
O00410	P04843	IPO5	RPN1	exp	1
O60506	P04843	SYNCRIP	RPN1	exp	1
O75964	P04843	ATP5L	RPN1	exp	1
B0YJ81	P04843	HACD1	RPN1	exp	1
P02751	P04843	FN1	RPN1	exp	1
B0YJ81	P04844	HACD1	RPN2	exp	1
O95292	P04844	VAPB	RPN2	exp	1
P03372	P04844	ESR1	RPN2	exp	1
O00410	P04844	IPO5	RPN2	exp	1
P04843	P04844	RPN1	RPN2	exp;ortho;pred	1
O00422	P04844	SAP18	RPN2	exp;pred	1
P01106	P04844	MYC	RPN2	exp	1
P03372	P04899	ESR1	GNAI2	exp	1
O95425	P04899	SVIL	GNAI2	exp	1
O15539	P04899	RGS5	GNAI2	exp;pred	1
P01730	P04899	CD4	GNAI2	exp	1
P04075	P05014	ALDOA	IFNA4	exp	1
O43169	P05023	CYB5B	ATP1A1	exp	1
P01106	P05023	MYC	ATP1A1	exp	1
P00441	P05023	SOD1	ATP1A1	exp	1
O95433	P05023	AHSA1	ATP1A1	exp	1
O75815	P05023	BCAR3	ATP1A1	exp	1
O14949	P05023	UQCRQ	ATP1A1	exp	1
P04843	P05023	RPN1	ATP1A1	exp	1
O75964	P05023	ATP5L	ATP1A1	exp	1
O00410	P05023	IPO5	ATP1A1	exp	1
O95793	P05023	STAU1	ATP1A1	exp	1
O14964	P05023	HGS	ATP1A1	exp	1
O00716	P05023	E2F3	ATP1A1	exp	1
O95295	P05023	SNAPIN	ATP1A1	exp	1
O00168	P05023	FXYD1	ATP1A1	exp	1
P05023	P05026	ATP1A1	ATP1B1	exp;ortho;pred	1
O00168	P05026	FXYD1	ATP1B1	exp	1
O75964	P05026	ATP5L	ATP1B1	exp	1
O14949	P05026	UQCRQ	ATP1B1	exp	1
O75157	P05026	TSC22D2	ATP1B1	exp	1
O43678	P05026	NDUFA2	ATP1B1	exp	1
A1L0T0	P05026	ILVBL	ATP1B1	exp	1
P04150	P05026	NR3C1	ATP1B1	exp	1
